STU_ID,SCH_ID,BYSEX,BYRACE,BYSTLANG,BYPARACE,BYPARLNG,BYFCOMP,BYPARED,BYMOTHED,BYFATHED,BYINCOME,BYSTEXP,BYPARASP,BYTXCSTD,BYTXMSTD,BYTXRSTD,BYSCTRL,BYURBAN,BYREGION,BY10FLP,BYS20A,BYS20B,BYS20C,BYS20D,BYS20E,BYS20F,BYS20G,BYS20H,BYS20I,BYS20J,BYS20K,BYS20L,BYS20M,BYS20N,BYS21A,BYS21B,BYS21C,BYS21D,BYS21E,BYS22A,BYS22B,BYS22C,BYS22D,BYS22E,BYS22F,BYS22G,BYS22H,BYS24A,BYS24B,BYS24C,BYS24D,BYS24E,BYS24F,BYS24G,BYS27A,BYS27B,BYS27C,BYS27D,BYS27E,BYS27F,BYS27G,BYS27H,BYS27I,BYS28,BYS34A,BYS34B,BYS35A,BYS35B,BYS36A,BYS36B,BYS37,BYS38A,BYS38B,BYS38C,BYS42,BYS43,BYS44A,BYS44B,BYS44C,BYS44D,BYS44E,BYS44H,BYS45A,BYS45B,BYS45C,BYS47A,BYS47B,BYS48A,BYS48B,BYS85A,BYS85B,BYS85C,BYS85D,BYS85F,BYS85G,BYS86A,BYS86B,BYS86C,BYS86D,BYS86I,BYS87A,BYS87B,BYS87C,BYS87D,BYS87E,BYS87F,BYS88A,BYS88B,BYS89A,BYS89B,BYS89C,BYS89D,BYS89E,BYS89F,BYS89G,BYS89H,BYS89I,BYS89J,BYS89K,BYS89L,BYS89M,BYS89N,BYS89O,BYS89P,BYS89Q,BYS89R,BYS89S,BYS89T,BYS89U,BYS89V,BYS90A,BYS90B,BYS90C,BYS90D,BYS90E,BYS90F,BYS90G,BYS90H,BYS90J,BYS90K,BYS90L,BYS90M,BYS90Q,BYS91
396102,3961,2,7,1,NA,NA,1,3,3,2,8,6,5,61.52,56.98,64.59,2,1,2,1,2,1,2,3,1,2,2,3,3,4,3,4,4,4,1,2,3,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,3,1,1,1,1,2,1,2,15,10,3,5,5,3,4,1,1,2,15,3,4,3,2,1,4,3,5,5,4,5,5,1,3,4,3,NA,3,3,2,3,3,2,3,2,2,1,3,1,1,3,3,1,2,2,4,4,4,4,3,3,4,2,4,2,4,4,3,4,3,2,3,4,3,2,3,2,3,2,3,3,2,3,2,2,3,2,3,1
396203,3962,2,7,1,7,1,1,4,2,4,9,7,7,66.92,63.65,68.04,2,1,2,1,2,2,2,3,2,2,3,3,3,3,3,2,4,3,2,3,3,3,2,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,3,3,3,1,3,3,2,3,2,2,5,15,2,5,1,0,4,1,1,1,6,1,2,1,2,4,4,1,4,2,2,4,3,6,6,4,1,3,3,1,4,3,3,1,3,1,2,2,4,3,2,2,1,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396212,3962,1,3,1,NA,NA,1,6,6,3,10,3,5,47.37,43.67,51.4,2,1,2,1,2,2,3,3,2,2,2,3,3,3,3,2,3,3,2,2,3,2,3,1,1,1,1,2,1,2,1,3,1,2,1,1,1,1,2,2,3,2,3,2,2,2,2,NA,2,2,0,1,0,2,3,2,1,2,2,2,3,3,1,1,4,2,4,3,4,4,3,1,3,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396214,3962,2,7,1,7,1,1,6,2,6,12,6,6,56.75,50.16,62.49,2,1,2,1,2,3,1,3,2,2,2,3,3,4,3,2,3,3,2,2,4,2,3,2,1,1,1,1,1,1,1,3,1,2,2,1,1,1,3,2,3,1,1,2,2,2,1,2,2,8,1,3,1,3,4,3,1,2,3,0,3,3,2,3,4,2,4,4,4,4,5,2,6,3,3,4,4,3,2,2,2,3,3,2,2,3,3,3,2,2,2,3,3,2,NA,2,4,3,3,4,4,4,4,2,3,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,2,NA,NA,NA,NA,NA,NA,NA
396223,3962,1,7,1,7,1,1,2,2,2,10,7,7,48.72,48.92,48.69,2,1,2,1,2,2,2,1,2,2,1,3,3,4,2,2,2,2,2,2,3,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,1,1,1,2,1,3,2,2,1,2,4,2,1,1,5,0,4,3,2,4,4,3,5,5,4,5,3,0,2,3,2,2,3,1,1,2,2,2,3,1,2,3,2,4,2,1,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,2,2,3,2,3,3,2,2,1,2,2,3,2,1
396224,3962,2,3,1,3,1,7,6,5,6,10,6,5,62.66,52.97,70.75,2,1,2,1,2,2,3,2,2,2,1,4,4,4,3,3,3,3,2,2,4,3,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,2,3,3,1,2,2,2,2,1,2,3,9,1,3,0,1,4,1,1,2,10,0,3,1,3,1,3,1,4,4,4,4,3,2,6,3,3,4,2,2,4,3,3,3,3,3,3,2,3,2,2,3,3,2,4,4,4,4,4,4,3,4,4,3,4,4,4,4,3,4,3,4,3,4,4,3,3,2,3,2,2,3,2,2,2,NA,NA,NA,NA,NA
398113,3981,2,3,1,3,1,5,5,5,5,6,5,5,44.18,45.34,43.76,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,4,NA,NA,NA,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,4,1,2,3,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398202,3982,1,7,1,7,1,5,5,5,5,5,6,6,53.59,55.45,51.28,2,1,2,1,1,1,2,3,1,1,2,4,4,4,4,3,4,4,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,3,3,6,1,3,2,3,4,4,4,4,15,2,4,3,1,4,4,1,5,5,5,5,3,5,6,1,2,3,3,1,4,2,2,3,3,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,4,4,3,4,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,2,1,3,1,3,1,2,3,3,2,1
398222,3982,1,7,1,7,1,1,3,3,3,10,6,6,60.34,56.99,62.37,2,1,2,1,2,1,2,3,2,2,2,3,3,4,2,3,4,3,2,2,2,3,3,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,4,1,2,2,3,2,1,3,2,8,1,4,0,2,3,2,2,2,18,0,3,1,2,3,2,3,5,4,3,5,3,3,4,3,3,4,4,2,3,2,3,2,3,2,3,3,3,2,3,2,2,3,2,3,3,3,2,3,3,3,4,3,4,2,3,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
399215,3992,1,7,1,7,1,1,3,2,3,9,5,5,41.42,44,39.94,2,1,2,6,2,1,2,3,2,1,2,4,3,4,3,3,4,2,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,2,4,1,2,3,2,1,1,3,8,11,2,6,1,3,4,1,1,1,1,2,3,3,2,1,4,3,5,4,3,5,2,6,6,3,3,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400106,4001,1,7,1,7,1,1,4,2,4,11,6,6,62.49,59.92,63.48,2,1,2,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,3,2,2,5,9,1,2,0,1,4,1,1,2,10,1,3,1,2,4,4,3,5,4,4,5,4,5,6,4,3,3,4,3,4,2,2,2,3,2,3,3,3,3,3,2,2,3,3,3,2,3,3,2,3,2,2,2,2,3,2,2,2,2,2,3,2,2,3,2,3,2,3,3,3,3,2,3,2,2,3,3,3,1
401224,4012,1,7,1,7,1,1,5,5,4,10,7,7,57.62,56.22,58.06,2,2,2,1,2,1,2,3,2,2,3,2,2,3,3,4,4,3,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,3,1,2,3,2,3,2,3,4,10,2,8,1,1,4,2,1,2,0,0,3,2,2,3,3,3,5,4,4,4,2,2,6,4,4,4,2,2,2,3,3,3,3,3,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402106,4021,2,2,1,2,5,1,7,7,7,11,NA,7,67.98,68.84,64.83,2,2,2,1,1,2,1,2,2,2,2,4,4,4,3,3,3,4,2,3,3,3,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,3,2,1,2,3,2,3,2,2,4,10,2,4,0,4,4,2,2,1,5,5,2,2,2,1,3,1,5,3,1,5,3,1,3,4,2,3,2,3,4,2,2,2,2,2,3,2,3,2,2,2,2,3,3,2,2,3,3,2,3,2,3,3,2,3,3,3,3,3,3,4,4,4,4,3,3,2,2,3,2,3,2,3,2,2,3,2,3,1
402120,4021,1,3,1,3,1,1,5,5,3,11,5,5,45.36,42.37,48.94,2,2,2,1,2,1,2,3,1,1,2,4,4,4,4,1,4,4,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,4,1,4,1,1,4,1,3,1,3,1,1,0,1,4,1,1,1,16,0,4,1,3,4,1,4,5,4,2,5,4,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402215,4022,1,7,1,7,1,1,6,4,6,11,5,5,45.98,45.64,46.84,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,6,2,2,0,1,2,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,3,3,3,3,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402217,4022,2,7,1,NA,NA,1,4,2,4,10,6,7,57.07,60.61,52.63,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,3,NA,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402234,4022,1,7,1,NA,NA,1,2,1,2,8,5,6,55.76,56.18,54.61,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,10,1,4,1,5,2,NA,NA,NA,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,1,4,3,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403107,4031,2,3,1,3,1,5,2,1,2,4,5,7,37.39,33.36,43.02,2,2,2,4,3,2,NA,2,2,2,2,3,3,2,2,2,3,4,2,3,3,2,3,1,1,1,1,1,1,1,1,3,1,3,2,1,1,1,1,1,2,1,3,3,1,2,1,2,7,7,2,4,7,7,3,2,1,4,5,4,4,3,1,4,4,1,3,3,2,1,2,6,6,3,1,3,4,1,3,2,2,2,NA,2,2,2,2,3,2,2,1,3,3,2,3,4,4,4,4,4,4,4,4,4,4,NA,4,4,4,4,4,4,4,4,3,2,1,2,2,2,3,2,1,3,3,3,3,1
404107,4041,2,7,1,7,1,1,2,2,2,11,6,7,50.34,51.59,49.06,2,2,2,3,2,1,1,1,2,3,1,2,2,4,4,2,4,2,1,2,2,1,1,1,1,3,1,2,1,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4,1,1,1,1,3,1,1,1,2,0,3,1,3,2,4,4,5,5,5,5,4,1,3,4,4,4,4,4,3,1,1,1,3,3,1,3,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,1
404108,4041,2,7,0,7,3,1,3,3,2,8,5,5,50.66,50.95,50.29,2,2,2,3,2,2,2,1,2,2,2,3,3,3,2,2,4,3,3,2,2,3,2,2,1,1,1,NA,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,3,3,2,2,2,1,20,0,10,0,7,3,1,1,1,0,0,3,1,1,1,4,1,5,3,5,5,3,1,3,1,1,3,1,1,1,3,1,1,2,2,2,3,2,3,3,1,2,3,2,2,2,4,4,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405102,4051,1,7,1,7,1,1,4,2,4,10,5,5,58.99,58.66,58.18,2,2,2,3,2,3,2,3,2,2,2,4,3,4,3,2,3,3,2,3,2,3,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,3,3,3,2,1,3,2,2,2,2,9,15,3,9,10,5,2,2,2,2,5,2,3,3,2,3,1,1,5,2,4,5,3,4,6,3,2,3,3,3,2,2,2,1,2,2,2,3,3,4,3,3,2,3,3,2,2,3,2,2,3,1,3,3,3,2,2,3,2,2,3,3,3,2,3,3,2,2,3,2,3,3,2,3,2,2,3,2,2,2
406106,4061,2,7,1,7,1,1,8,6,8,12,6,5,71.34,71.81,68.16,2,2,2,1,2,3,2,2,2,2,2,3,3,4,2,2,3,4,1,3,3,2,2,1,1,1,1,1,1,1,1,4,1,3,1,1,1,1,2,2,3,1,1,3,2,3,2,3,3,7,2,4,0,1,4,1,1,1,0,1,3,2,2,1,4,1,5,5,4,5,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406112,4061,2,7,1,7,1,1,7,2,7,7,5,5,45.26,44.28,46.84,2,2,2,1,2,1,2,2,2,2,2,3,3,4,3,2,4,3,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,3,1,1,1,1,2,2,3,1,2,3,2,2,1,2,8,16,4,8,1,3,4,2,4,3,2,2,3,3,NA,4,2,2,5,4,3,5,3,4,5,1,1,3,2,2,2,2,1,2,2,2,3,3,3,3,3,3,1,1,2,2,3,2,2,2,3,3,2,3,2,2,2,2,2,3,2,2,2,3,3,2,3,2,2,2,2,3,2,2,1,2,2,2,3,1
406218,4062,2,7,1,NA,NA,5,5,1,5,8,5,5,50.75,50.37,51.03,2,2,2,1,2,2,1,3,2,1,2,4,3,4,3,3,3,4,2,2,3,2,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,3,2,3,1,2,3,1,3,3,2,15,10,4,1,5,1,4,2,1,1,10,5,3,2,2,3,3,1,3,3,3,2,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406220,4062,1,7,1,7,1,1,2,2,2,10,6,6,57.64,54.17,60.15,2,2,2,1,2,2,NA,2,2,3,2,3,NA,3,3,2,NA,3,3,3,3,2,NA,2,1,NA,2,2,1,1,2,2,NA,2,2,1,1,1,3,2,NA,1,2,3,2,2,1,2,21,5,4,3,4,3,3,2,2,2,4,0,2,2,NA,4,2,3,4,3,3,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407101,4071,1,7,1,7,1,1,6,2,6,13,6,5,76.8,77.84,72.35,2,2,2,1,2,1,1,2,1,1,1,4,4,4,3,3,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,3,2,3,2,2,1,10,0,3,0,2,4,1,1,2,0,7,2,2,2,1,2,2,5,5,4,5,3,6,4,4,2,4,2,3,3,3,3,3,3,2,2,1,2,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407104,4071,1,2,1,2,5,1,6,4,6,10,7,7,72.01,70.35,70.87,2,2,2,1,1,1,1,2,1,1,2,4,4,4,4,4,4,4,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,5,21,1,7,2,7,4,1,1,2,7,3,1,4,1,1,1,1,4,3,2,3,4,1,4,1,4,4,4,4,4,3,3,2,3,1,2,2,2,2,1,2,1,2,4,3,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,3,2,3,1,3,1,2,NA,NA,NA,NA,NA,NA
407211,4072,1,7,1,7,1,1,2,2,2,13,3,5,55.57,55.46,54.97,2,2,2,1,2,1,1,2,2,2,2,4,3,4,3,3,4,4,1,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,3,3,2,1,2,2,1,2,1,2,2,2,1,0,1,1,3,2,2,2,2,1,4,2,1,3,4,1,3,3,2,3,4,3,4,2,2,3,4,3,4,2,2,2,2,2,3,4,3,4,4,2,2,3,2,1,1,2,3,2,2,3,3,2,2,2,2,3,2,3,2,2,2,3,2,2,3,2,2,3,2,3,2,3,1,2,3,2,3,1
408202,4082,1,7,1,7,1,5,8,8,3,9,6,6,67.61,62.85,70.13,2,1,3,1,2,2,2,2,2,2,3,3,3,3,4,2,3,2,2,2,3,3,3,1,3,3,3,3,1,2,1,2,1,2,2,1,1,1,3,3,3,1,2,3,1,2,1,2,6,6,3,1,2,8,4,1,1,2,0,2,2,4,1,1,2,3,4,2,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408206,4082,1,7,1,7,1,1,6,6,2,13,6,6,74.53,72.12,73.83,2,1,3,1,3,2,2,1,2,3,2,3,3,4,3,2,3,4,1,1,2,3,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1,3,2,4,2,1,1,3,2,1,2,2,7,1,3,0,2,3,2,1,2,4,1,3,1,2,1,4,1,5,4,2,5,3,1,2,1,1,2,3,2,3,2,2,2,2,2,3,3,3,3,2,3,1,4,3,3,3,4,NA,3,4,3,3,2,3,3,3,4,3,3,3,3,3,4,3,3,2,2,3,2,2,3,2,3,NA,NA,NA,NA,NA,NA
408222,4082,1,7,1,7,1,1,7,7,7,11,NA,6,49.13,45.5,52.88,2,1,3,1,2,1,1,2,2,1,3,3,3,3,4,1,4,3,2,4,4,1,4,2,1,2,2,1,1,2,1,4,3,4,5,1,1,1,4,4,4,4,3,4,4,4,1,1,1,4,0,1,0,2,1,3,2,2,0,0,3,4,1,2,1,1,5,2,1,5,2,1,0,2,2,2,4,4,2,1,1,1,1,1,4,4,4,4,4,4,2,4,4,3,3,1,4,4,4,1,3,1,4,3,4,4,1,1,3,3,1,4,4,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2
409106,4091,1,3,1,3,1,6,7,7,6,10,5,6,50.38,50.3,50.42,2,1,3,7,3,2,1,2,1,2,2,4,4,4,4,3,4,4,2,2,3,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,3,3,4,1,1,2,1,2,1,3,2,0,1,0,0,0,4,3,2,2,0,1,3,2,1,1,4,1,3,2,2,4,2,6,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409206,4092,1,7,1,7,1,2,2,2,2,7,7,6,57.47,58.77,55.22,2,1,3,1,2,3,1,2,2,3,4,2,3,3,2,2,3,4,3,3,4,2,4,3,2,2,2,3,1,2,3,1,1,2,2,1,1,1,2,3,3,1,2,4,3,4,1,2,5,3,1,0,1,2,3,1,1,2,0,1,4,3,2,4,4,2,5,5,5,5,3,3,5,4,3,2,4,2,3,1,1,1,3,1,1,2,2,2,2,1,NA,NA,4,4,4,3,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,3,3,1,3,2,3,2,3,1,2,3,3,3,1
409219,4092,2,7,1,NA,NA,3,7,7,6,13,6,5,51.09,46.2,55.84,2,1,3,1,2,2,3,1,2,2,3,3,2,3,2,1,3,3,2,2,3,2,2,1,2,2,1,1,1,1,2,3,1,3,1,1,1,1,2,NA,3,1,2,3,1,2,2,3,2,2,1,1,1,1,3,1,1,2,0,2,3,2,1,4,4,1,5,4,5,5,3,1,5,3,3,2,2,4,4,3,2,3,3,3,4,2,4,2,1,4,4,1,1,1,4,4,3,3,3,4,3,3,3,4,3,3,3,4,3,1,3,3,1,3,3,3,2,2,3,3,2,3,2,1,3,2,3,1
409221,4092,2,5,1,7,1,4,8,6,8,12,5,7,51.87,45.95,57.56,2,1,3,1,2,3,2,2,2,2,2,3,3,3,1,2,3,3,2,2,4,2,3,2,1,2,1,1,1,1,1,4,2,3,1,1,1,1,3,3,2,2,2,2,2,3,2,2,5,5,NA,NA,0,5,3,2,1,2,5,1,3,1,1,4,4,3,5,4,3,5,4,5,4,2,3,4,2,2,3,2,2,2,2,2,3,3,3,3,2,3,2,2,1,1,2,2,3,3,3,2,3,2,2,1,2,3,2,2,1,1,4,4,2,2,2,2,3,2,3,3,3,3,1,1,3,3,3,2
410120,4101,1,7,1,7,1,1,8,8,8,13,7,7,72.86,75.15,67.67,2,1,3,1,1,2,2,2,1,1,2,4,3,4,3,3,4,4,2,4,3,3,3,2,1,1,1,1,1,1,1,2,1,3,1,1,1,1,2,2,3,2,2,2,3,2,2,2,7,7,2,0,2,3,3,1,1,2,3,3,3,3,2,3,2,4,5,4,5,5,3,2,3,2,1,3,1,3,2,2,1,2,2,2,1,2,1,2,2,1,2,3,4,4,4,4,4,4,4,2,4,2,4,4,4,4,4,2,4,4,4,4,4,2,3,1,2,3,1,3,1,2,1,1,2,2,1,1
410201,4102,1,6,1,6,1,1,6,6,6,10,7,5,53.57,58.37,48.32,2,1,3,1,3,3,2,2,3,2,3,3,1,3,4,2,4,3,2,3,4,3,3,2,1,2,1,3,1,3,2,2,3,2,3,1,1,1,3,3,3,1,3,1,2,4,2,1,3,8,1,1,2,3,2,2,2,2,21,1,1,1,1,1,4,1,5,2,3,5,3,1,5,4,3,3,4,2,4,2,3,2,2,2,3,3,3,4,3,3,2,3,2,1,2,2,3,3,3,2,3,1,3,2,2,3,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410205,4102,1,7,1,7,1,1,4,2,4,10,5,5,59.08,58.94,58.06,2,1,3,1,2,2,3,1,2,2,2,3,3,3,3,2,4,3,2,2,2,3,3,1,1,1,1,1,1,1,2,3,1,2,3,1,1,1,2,3,3,1,2,2,2,2,1,2,4,0,2,0,2,0,4,1,2,3,10,0,3,2,1,4,4,1,5,2,2,5,2,2,6,2,3,3,2,1,2,2,3,2,2,2,2,3,3,4,3,3,2,3,3,3,2,3,2,2,3,2,2,1,2,2,2,4,3,2,2,2,2,4,3,2,3,2,2,3,2,3,1,2,1,1,3,3,3,1
411123,4111,2,3,1,3,1,1,5,5,4,11,5,6,40.16,44.6,36.98,2,1,3,1,3,2,1,1,3,3,3,2,2,1,3,3,4,4,3,4,3,3,2,1,1,1,1,1,1,1,1,3,2,4,1,1,1,1,3,2,2,2,2,2,3,2,2,2,1,2,0,1,0,1,4,2,1,2,2,0,2,2,1,1,4,1,4,3,4,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411227,4112,2,7,1,7,1,1,6,6,6,11,5,5,42.08,41.91,43.27,2,1,3,1,2,1,2,2,2,2,2,3,3,3,3,2,4,4,2,2,2,3,3,1,1,1,1,1,1,1,1,2,1,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,4,2,2,1,2,1,4,2,2,4,4,1,4,2,1,4,2,3,6,3,3,2,2,3,3,2,2,2,3,2,3,3,3,3,3,3,2,2,2,2,2,3,3,2,2,3,3,3,3,2,2,2,2,3,2,2,3,3,3,2,3,3,3,3,3,3,2,3,2,2,3,3,2,1
