id,population,source,level,d_middle,d_high,districtname,districtcode,schoolname,schoolcode,positioncode,grade,gender,d_female,race,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20,i21,i22,i23,i24,i25,i26,i27,i28,i29,i30,i31,i32,i33,i34,i35,i36,i37,i38,i39,i40,punitive_1,positive_1,sel_1,punitive_2,positive_2,sel_2,punitive_3,positive_3,sel_3,punitive_4,positive_4,sel_4,punitive_5,positive_5,sel_5,i9rev,i14rev,i24rev,i27rev,ii1rev,ii4rev,ii7rev,ii10rev,ii13rev
22R_1osWBZnUCN1Gb1N,3,2,1,0,0,Capital,13,East Dover Elementary School,632,4,15,2,0,7,2,4,3,3,3,2,3,2,3,3,3,3,3,2,3,2,3,3,3,3,3,3,1,3,3,3,3,3,2,3,2,3,2,3,2,3,2,3,2,2,2,3,3,2,3,3,2,4,3,1,3,3,1,3,3,2,3,2,2,3,3,3,4,4
22R_1k1vkNg8KeBd7gL,3,2,1,0,0,Colonial,34,Southern Elementary School,427,4,15,2,0,7,2,4,3,3,3,2,3,2,3,2,3,2,3,3,2,2,3,3,3,4,3,4,2,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,2,2,2,3,2,3,2,3
22R_d6j7yZguJQZEQCh,2,2,1,0,0,Colonial,34,Southern Elementary School,427,3,15,2,0,7,2,4,3,3,3,2,3,2,2,3,3,3,4,2,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,1,3,1,3,1,3,1,3,2,3,3,2,1,2,2,3,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3
22R_3ktazCtiGhhKlxu,2,2,1,0,0,Christina,33,Stubbs (Frederick Douglass) Elementary School,362,1,2,2,0,7,2,4,3,3,3,2,3,1,2,3,3,3,4,2,3,3,3,3,4,2,3,4,3,2,3,3,2,4,3,3,3,4,2,3,2,4,3,3,2,2,2,3,3,3,3,3,3,3,2,3,4,2,1,3,3,3,3,3,3,3,2,2,2,4
22R_1gFRYTmBMw7lMhF,2,2,1,0,0,Red Clay,32,Richardson Park Elementary School,254,1,2,2,0,7,2,4,3,3,2,2,4,2,2,3,3,3,3,2,2,3,3,3,3,2,2,3,3,2,3,3,2,3,2,3,3,3,2,3,2,3,2,3,2,3,1,3,3,1,3,2,1,3,2,1,3,2,1,2,2,3,3,3,3,4,4,4,4,4
22R_3CATdl0Izg9Pgqb,2,2,1,0,0,Christina,33,Gallaher (Robert S.) Elementary School,320,1,2,2,0,7,2,4,3,3,2,2,3,3,2,3,3,3,3,3,2,3,2,3,3,2,3,3,3,2,3,3,2,3,3,3,3,2,1,2,1,3,1,3,1,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,3,3,3,3,3
22R_3P5cJ45AUYTYcYI,3,2,1,0,0,Cape Henlopen,17,H. O. Brittingham Elementary School,710,1,4,2,0,7,2,4,3,3,2,2,3,2,3,2,3,3,3,2,2,3,4,3,3,2,2,4,2,3,3,3,3,3,2,2,3,3,2,3,2,3,2,3,3,3,2,4,2,3,3,2,2,3,2,2,3,2,2,2,2,2,3,2,2,3,2,3,3,3
22R_PMPDE6nunO4ztG9,2,2,1,0,0,Brandywine,31,Harlan (David W. ) Elementary School,156,3,15,2,0,7,2,4,3,2,3,3,4,3,2,3,3,3,3,2,3,3,3,3,3,3,2,4,2,2,3,3,2,3,2,2,2,3,2,2,2,3,2,3,2,2,2,3,2,3,3,2,2,3,2,3,4,2,2,3,2,3,3,3,3,3,2,3,2,3
22R_2tr0YT6x4iGP3te,3,2,1,0,0,Capital,13,East Dover Elementary School,632,1,15,2,0,7,2,4,3,2,3,3,4,2,3,3,3,3,3,3,3,3,4,2,2,3,3,4,3,3,3,3,3,3,3,2,3,4,2,4,2,4,2,4,2,2,1,4,3,3,3,3,2,4,4,2,4,3,1,3,3,2,2,2,2,4,2,3,3,4
22R_bwrkDMyUeSxKbbr,3,2,1,0,0,Colonial,34,Wilbur (Kathleen H.) Elementary,422,1,1,2,0,7,2,4,3,2,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,2,2,2,3,2,3,2,3
22R_21GpolMnDoIFrXz,2,2,1,0,0,Capital,13,East Dover Elementary School,632,1,15,2,0,7,2,4,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3,3,3
22R_1LcZv0EctC4D0jJ,3,2,1,0,0,Colonial,34,Southern Elementary School,427,1,15,2,0,7,2,4,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,2,3,2,4,2,3,2,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,3,3,3,3
22R_5z0br0dGLimpHnf,3,2,1,0,0,Brandywine,31,Carrcroft Elementary School,112,1,14,2,0,7,2,4,3,2,3,2,4,2,4,3,3,3,3,3,3,3,4,3,3,3,3,4,2,3,3,4,3,4,3,3,3,4,3,3,2,4,2,4,2,3,2,4,2,2,4,2,2,4,2,2,4,2,2,3,2,1,2,2,2,3,3,3,3,3
22R_3HZa9WzXCN9DZeX,2,2,1,0,0,Red Clay,32,Shortlidge (Evan G.) Academy,248,1,14,2,0,3,2,4,3,2,3,2,4,2,3,3,2,2,3,2,3,2,3,1,3,3,2,4,3,2,3,3,2,4,2,2,3,3,3,3,3,4,3,4,3,3,1,4,3,2,3,3,2,3,4,1,4,2,1,3,3,2,3,3,3,4,3,3,4,4
22R_2VNKqxHjprDmV8O,3,2,1,0,0,Brandywine,31,Mount Pleasant Elementary School,176,1,3,2,0,7,2,4,3,2,3,2,4,2,3,2,2,3,3,3,3,2,4,3,3,2,2,4,2,3,3,3,3,3,2,2,2,3,3,3,2,3,3,4,3,3,3,3,2,4,2,2,3,3,2,3,2,2,2,3,2,2,2,2,2,2,1,2,2,3
22R_2aaa44xGbuGbmGg,4,2,1,0,0,Christina,33,Stubbs (Frederick Douglass) Elementary School,362,1,3,2,0,7,2,4,3,2,3,2,4,1,3,3,2,2,2,3,3,3,3,1,2,3,2,4,3,4,2,3,4,4,2,2,2,3,1,3,1,3,1,3,1,2,1,2,1,3,2,1,3,3,1,3,2,1,1,2,1,2,2,1,1,4,2,2,2,4
22R_2sdIQ5ubTk5oDZx,2,2,1,0,0,Brandywine,31,Mount Pleasant Elementary School,176,3,5,2,0,7,2,4,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,2,3,3,3,3,3,2,3,3,4,4,3,4,3,4,4,4,2,3,3,2,3,3,2,3,3,3,3,3,2,3,3,2,2,3,2,3,3,3,2,3
22R_33s7bAerIf8XlRv,3,2,1,0,0,Brandywine,31,Mount Pleasant Elementary School,176,1,3,2,0,7,2,4,3,2,3,2,3,2,4,2,2,2,2,3,3,2,4,2,2,3,2,4,2,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,2,3,1,3,3,2,2,3,2,3,4,2,2,3,2,4,4,1,2,2,2,4,3,3,3,3
22R_3Oi97BcLVCLmCo2,3,2,1,0,0,Christina,33,Oberle (William) Elementary School,327,3,15,2,0,7,2,4,3,2,2,3,4,2,3,2,2,3,2,3,3,3,4,2,2,2,1,4,3,3,3,3,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,3,2,4,4,2,3,4,2,3,3,2,2,3,3,2,2,2,2,3,1,2,2,3
22R_1kOoE8YSMthF9S8,2,2,1,0,0,Brandywine,31,Mount Pleasant Elementary School,176,1,14,2,0,7,2,4,3,1,3,3,4,1,3,3,3,3,3,3,4,3,4,4,3,4,3,4,3,2,3,4,3,3,3,3,3,3,2,3,2,4,3,4,3,3,2,4,3,1,3,4,2,4,4,2,2,3,1,3,4,2,2,3,2,3,4,3,3,4
22R_1Cr5uK5pOZIs6Ml,3,2,1,0,0,Christina,33,McVey (Joseph M.) Elementary School,326,1,15,2,0,7,2,4,2,3,4,3,4,1,3,4,2,3,3,3,4,3,3,1,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,1,3,3,2,3,3,2,3,3,2,3,3,1,3,3,2,2,2,2,4,3,3,3,4
22R_1eRWqWktjwhL6fo,2,2,1,0,0,Christina,33,Bancroft Elementary School,350,1,2,2,0,7,2,4,2,3,4,2,4,2,3,4,3,3,3,2,4,2,4,2,3,4,1,4,2,2,3,4,2,3,2,2,2,3,4,3,3,4,3,4,3,3,2,4,3,2,4,3,1,4,3,1,3,3,1,3,3,2,3,3,3,3,3,4,4,4
22R_AsLVUEcV8pKZSh3,2,2,1,0,0,Seaford,23,Blades Elementary School,761,1,1,2,0,7,2,4,2,3,3,3,4,2,2,4,3,3,3,2,3,3,3,2,3,2,3,3,3,2,2,4,2,4,2,2,3,3,2,3,2,3,2,3,2,2,1,4,2,1,4,3,2,3,3,1,4,3,1,2,3,3,3,3,3,4,4,3,4,4
22R_0NxbTvOvZBrivDz,3,2,1,0,0,Red Clay,32,Warner Elementary School,266,1,4,2,0,7,2,4,2,2,3,2,3,2,4,3,2,3,3,3,3,2,3,3,3,3,2,3,2,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,2,2,2,4,2,2,2,4
22R_1Cef62I1cVNYyM3,2,2,1,0,0,Capital,13,East Dover Elementary School,632,1,4,2,0,4,2,4,2,2,2,3,4,1,3,2,3,3,2,2,2,3,4,2,2,2,3,4,3,2,3,3,2,3,3,3,3,3,2,3,2,3,2,3,2,3,1,3,1,2,3,3,2,3,1,1,3,2,2,2,3,2,3,3,3,4,3,3,4,3
22R_3ZT7WAEh7x3ixJD,2,2,1,0,0,Christina,33,Oberle (William) Elementary School,327,1,3,2,0,6,2,4,2,2,2,3,3,1,4,3,3,3,3,3,3,3,3,1,3,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2,3,2,4,3,3,4,2,2,3,3,2,3,3,1,1,3,1,2,3,2,3,2,3,3,4
22R_xhLHb7sjGegl96x,2,2,1,0,0,Red Clay,32,Marbrook Elementary School,256,3,15,2,0,5,2,3,4,4,4,4,4,4,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,4,4,2,4,3,3,4,4,4,4,4,4,4,4,4,4,1,4,4,2,4,4,1,4,2,2,4,2,1,3,3,3,3,3,3,4,3,4,3,4
22R_3JwIYeHk0s6Guic,1,2,1,0,0,Appoquinimink,29,Brick Mill Elementary School,21,1,15,2,0,7,2,3,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,4,4,4,4,1,4,4,1,4,4,4,1,4,4,3,3,1,4,4
22R_3L6D2l41kxNpNhV,2,2,1,0,0,Capital,13,North Dover Elementary School,635,1,3,2,0,7,2,3,4,4,4,3,4,3,2,3,3,3,3,2,3,3,4,4,4,4,3,4,4,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,4,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
22R_1FG1xeqwBCXGvuz,1,2,1,0,0,Colonial,34,Castle Hills Elementary School,412,1,1,2,0,7,2,3,4,3,4,4,4,3,2,3,3,3,3,1,4,3,3,3,3,4,3,4,3,1,3,3,1,3,3,3,3,3,4,3,3,4,4,3,4,4,2,3,3,2,3,3,2,4,4,2,3,3,1,2,3,3,4,4,4,3,3,3,3,4
22R_1gnMiMtJDqx7ROs,1,2,1,0,0,Red Clay,32,Baltz (Austin D.) Elementary School,252,3,15,2,0,7,2,3,4,3,4,3,4,4,2,3,3,3,3,2,3,3,4,4,4,3,3,4,3,1,3,3,2,4,2,3,3,4,3,3,3,4,3,4,3,3,2,3,3,3,3,3,2,3,4,3,4,3,1,3,3,3,3,4,3,3,2,3,2,4
22R_DqPHLg5gWEiw0rD,2,2,1,0,0,Red Clay,32,Highlands Elementary School,244,1,3,2,0,7,2,3,4,3,4,3,4,4,2,3,2,2,3,2,4,3,3,3,3,3,2,4,3,2,3,3,2,4,2,2,2,3,3,3,3,3,3,3,3,4,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
22R_yORugOLgfpPFfeF,2,2,1,0,0,Red Clay,32,Richardson Park Elementary School,254,1,3,2,0,7,2,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,2,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,2,3,2,3,3,3,3,3
22R_9yPYVz7bqk2tq4V,3,2,1,0,0,Red Clay,32,Warner Elementary School,266,1,4,2,0,3,2,3,4,3,4,3,3,3,3,3,1,2,2,2,4,1,3,3,2,3,1,3,3,3,3,3,4,4,2,1,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,4,3,1,3,3,2,3,2,1,3,2,2,3,4
22R_u9OPM5mQvXVlM1b,2,2,1,0,0,Charter,85,Academy Of Dover Charter School,584,3,15,2,0,7,2,3,4,3,4,3,3,3,2,4,3,3,3,2,4,3,3,4,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
22R_232Yq1CsqbLWauU,2,2,1,0,0,Colonial,34,New Castle Elementary School,432,1,5,2,0,3,2,3,4,3,4,3,3,2,3,4,3,3,3,2,4,3,3,3,3,4,3,3,3,2,3,3,2,4,3,3,3,3,3,4,3,3,3,4,3,4,1,4,3,2,3,3,1,3,3,1,4,3,1,4,3,2,3,3,3,4,3,4,4,4
22R_2ToagD4t8CPhpnz,2,2,1,0,0,Appoquinimink,29,Brick Mill Elementary School,21,3,15,2,0,7,2,3,4,3,4,2,3,3,3,4,3,3,3,3,4,3,3,4,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,2,3,2,2,3,2,3,2,3,2,3
22R_3scStidhlFZKBR6,3,2,1,0,0,Cape Henlopen,17,H. O. Brittingham Elementary School,710,1,15,2,0,7,2,3,4,3,4,2,3,3,3,3,3,3,3,3,4,3,2,4,2,3,2,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,2,2,2,4,2,3,3,3,3,3,3,3,2,2,3,3,2,3,3,2,2,2,2,3,2,2,3,3
22R_3lMpqCUOHmZirlX,2,2,1,0,0,Appoquinimink,29,Silver Lake Elementary School,10,1,3,2,0,7,2,3,4,3,3,3,4,2,2,4,3,3,4,2,4,3,3,4,3,3,3,3,3,2,3,3,2,4,3,3,3,4,3,3,2,3,2,3,3,3,2,3,3,2,3,3,3,3,4,2,3,4,2,3,3,3,3,3,3,3,3,2,3,3
22R_2aJHAutmDcKk46h,2,2,1,0,0,Capital,13,South Dover Elementary School,634,4,15,2,0,7,2,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,4,3,2,3,3,3,4,4,2,3,3,4,4,3,3,3,4,4,4,2,3,2,3,2,3,3,3,3,1,2,1,2
22R_8AEWKWLYT8OSosd,2,2,1,0,0,Brandywine,31,Mount Pleasant Elementary School,176,1,4,2,0,7,2,3,4,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,2,3,1,4,3,3,3,3,3,3,2,3,2,4
22R_RsIR7aoYqfhkqMV,2,2,1,0,0,Lake Forest,15,Lake Forest Central Elementary School,669,1,5,2,0,7,2,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,3,3,2,2,3,2,2,3,2,2,3,2,3,3,3,3,3
22R_ZwKY0oA1OXGfEkh,2,2,1,0,0,Red Clay,32,Shortlidge (Evan G.) Academy,248,2,15,2,0,7,2,3,3,4,4,4,4,4,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,3,3,3,3,1,3,1,1
22R_27D098c4VmrTsrv,2,2,1,0,0,Christina,33,Oberle (William) Elementary School,327,3,15,2,0,3,2,3,3,4,4,4,4,3,2,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,4,2,3,3,2,3,3,1,3,3,3,3,3,1,3,3,3,4,3,3,3,3,4,2,4
22R_2c0hLO9HRTdanWs,2,2,1,0,0,Colonial,34,Pleasantville Elementary School,418,3,15,2,0,7,2,3,3,4,4,4,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,2,2,3,3,3,3,2,1,3,2,2,2,2,1,4,2,2,3,4,1,3,3,2,3,4,1,2,2,2,3,2,3,3,3,3,1,2,1,3
22R_6kXT7ZVi5i6ZPRT,2,2,1,0,0,Red Clay,32,Highlands Elementary School,244,1,2,1,1,7,2,3,3,4,4,3,4,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,4,3,3,3,3,3,3,4,4,4,3,4,4,2,3,2,2,3,2,2,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3
22R_6rsGU6t9w24MpZD,2,2,1,0,0,Christina,33,Smith (Jennie E.) Elementary School,330,1,4,2,0,3,2,3,3,4,4,3,3,3,2,4,3,3,3,3,3,3,3,3,3,4,3,3,4,2,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2,3,2,4,4,2,3,3,2,3,3,2,3,3,2,3,3,3,2,3,2,3,3,3,3,3
22R_AGlGOTbQJAFLiKd,1,2,1,0,0,Charter,85,Academy Of Dover Charter School,584,1,15,2,0,7,2,3,3,4,4,2,3,3,2,3,3,3,3,2,3,2,3,3,4,3,2,3,3,1,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,2,2,3,3,3,3,4,3,3,3,3,3,3
22R_RRKXm4dXVywN2q5,2,2,1,0,0,Red Clay,32,Mote (Anna P.) Elementary School,264,1,15,2,0,7,2,3,3,4,3,4,4,3,2,4,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,2,2,2,3,2,3,3,4,2,3,2,2,2,2,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
22R_2BxpagCCojDmO4m,2,2,1,0,0,Red Clay,32,Highlands Elementary School,244,3,15,2,0,7,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,3,2,2,3,3,2,2,3,2,3,2,3,3,3
22R_dncBac6XOeZSAmd,2,2,1,0,0,Lake Forest,15,Lake Forest Central Elementary School,669,1,4,2,0,5,2,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,3,3,3,3,3
22R_1ONWJzFoLqgGRts,3,2,1,0,0,Red Clay,32,Shortlidge (Evan G.) Academy,248,3,15,2,0,7,2,3,3,3,4,3,4,3,3,3,3,3,3,3,4,3,4,4,3,3,3,4,3,3,3,3,2,3,3,3,3,3,4,3,3,3,4,4,4,3,2,3,3,3,3,3,3,4,3,3,4,3,2,3,3,2,2,2,3,3,2,2,2,3
22R_3JF6BOJgKucbvX6,2,2,1,0,0,Colonial,34,Wilmington Manor Elementary School,420,1,14,2,0,7,2,3,3,3,4,3,4,3,2,4,3,3,3,3,4,3,4,3,3,4,3,4,3,2,3,3,2,4,3,3,3,4,3,4,2,4,3,4,3,3,2,4,4,1,3,4,2,4,4,2,3,4,1,3,4,3,2,3,3,3,4,3,3,4
22R_tJlOiEBOswX2aat,2,2,1,0,0,Brandywine,31,Mount Pleasant Elementary School,176,1,15,1,1,7,2,3,3,3,4,3,4,3,2,3,3,3,3,2,3,3,3,4,3,4,3,4,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,4,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
22R_2pRWf1dCRDcQJ7D,2,2,1,0,0,Milford,18,Mispillion Elementary School,673,3,15,2,0,7,2,3,3,3,4,3,4,2,3,3,3,3,3,3,4,3,3,2,3,4,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,4,3,2,4,3,2,3,3,1,3,3,2,2,3,2,3,3,3,3,4
22R_10IX0TDqiUovQDC,2,2,1,0,0,Colonial,34,Pleasantville Elementary School,418,1,5,2,0,7,2,3,3,3,4,3,3,4,2,4,3,3,3,2,4,3,3,4,3,4,3,3,3,2,3,3,2,4,2,3,3,3,3,3,3,3,3,3,3,4,2,4,4,2,3,4,1,4,4,2,2,4,2,3,4,3,3,3,3,3,3,4,3,3
22R_79DfniHIZC75XQ5,2,2,1,0,0,Christina,33,Elbert Palmer Elementary School,356,1,3,2,0,9999,2,3,3,3,4,3,3,2,3,4,2,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,4,3,2,4,3,2,3,3,2,2,3,2,3,3,3,3,3
22R_1ou4ANhPKB9TjEI,2,2,1,0,0,Brandywine,31,Carrcroft Elementary School,112,1,5,2,0,6,2,3,3,3,4,2,4,3,2,3,3,3,3,2,3,3,4,3,3,3,3,4,3,2,3,3,2,3,2,3,3,3,2,4,2,3,2,3,1,2,2,3,1,2,3,3,2,3,3,2,3,1,2,2,3,3,3,3,3,3,3,3,3,3
22R_2c70VGUN7QIaRA7,3,2,1,0,0,Red Clay,32,Highlands Elementary School,244,1,5,1,1,5,2,3,3,3,4,2,4,2,4,4,2,3,3,4,4,2,3,3,3,4,2,3,3,3,3,3,4,3,2,2,2,3,3,3,3,4,3,3,3,2,2,3,2,2,4,3,2,4,3,2,2,2,1,2,2,1,1,2,1,3,3,3,3,4
22R_2rI8bf6xM9lohNA,2,2,1,0,0,Woodbridge,35,Phillis Wheatley Elementary School,779,1,15,2,0,7,2,3,3,3,4,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
22R_3irmx90mFHYXXud,1,2,1,0,0,Red Clay,32,Forest Oak Elementary School,240,4,3,2,0,7,2,3,3,3,4,2,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,3,2,2,4,3,2,3,2,1,3,2,3,3,4,3,4,3,3,3,4
22R_2TQU1VEyLwcXMQS,3,2,1,0,0,Christina,33,Pulaski (Casimir) Elementary School,358,3,15,2,0,7,2,3,3,3,3,4,4,2,3,3,2,2,2,2,3,3,3,3,3,3,2,4,3,3,3,4,3,3,3,2,2,3,1,4,1,4,1,4,1,3,2,4,3,3,3,3,2,4,3,2,3,2,2,2,3,2,3,2,2,3,2,3,3,3
22R_2zu2l8wg69MOjhl,3,2,1,0,0,Christina,33,Pulaski (Casimir) Elementary School,358,3,15,2,0,7,2,3,3,3,3,3,4,3,4,4,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,3,4,3,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,4,3,3,3,3,2,3,4,1,2,2,1,3,2,3,2,3
22R_12PuGZi42qouxI9,3,2,1,0,0,Red Clay,32,Shortlidge (Evan G.) Academy,248,1,2,2,0,7,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,2,4,3,2,4,3,2,4,3,2,4,3,2,3,3,2,2,2,2,3,3,3,3,3
22R_2Tz1LXqXXjFxDRq,3,2,1,0,0,Brandywine,31,Mount Pleasant Elementary School,176,3,1,2,0,7,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,3,3,3,1,3,2,3,3,2,2,2,2,3,3,3,2,3
22R_1HqyCTozLdUZpH7,2,2,1,0,0,Christina,33,McVey (Joseph M.) Elementary School,326,1,15,2,0,7,2,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,2,4,3,2,3,3,3,3,3,2,3,3,4,3,3,3,4,3,4,4,2,3,3,2,3,3,2,3,4,2,3,3,2,3,3,2,2,3,2,3,3,3,3,3
22R_3QKt5owTxKptpih,2,2,1,0,0,Red Clay,32,Lewis (William C.) Dual Language Elementary School,246,1,15,2,0,3,2,3,3,3,3,3,4,3,2,4,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
22R_3n9t1KoGmhvbehi,2,2,1,0,0,Brandywine,31,Harlan (David W. ) Elementary School,156,3,15,2,0,7,2,3,3,3,3,3,4,3,2,3,3,3,3,3,3,2,3,3,3,3,3,4,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,2,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3
22R_9pJkX991G5FK8nv,2,2,1,0,0,Red Clay,32,Warner Elementary School,266,1,15,1,1,3,2,3,3,3,3,3,4,3,2,3,3,3,3,2,3,3,3,3,3,3,3,4,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
22R_Zs0F8PtUjCiwhsB,3,2,1,0,0,Red Clay,32,Baltz (Austin D.) Elementary School,252,1,14,2,0,7,2,3,3,3,3,3,4,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,2,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,2,2,2,3,2,3,3,2
22R_3VF6UbpLFKtyFc5,1,2,1,0,0,Christina,33,Bancroft Elementary School,350,1,14,2,0,7,2,3,3,3,3,3,4,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,4,1,3,3,3,3,3,4,4,4,4,4,4,4,4,1,4,3,2,4,3,1,4,3,3,4,3,1,4,3,4,4,4,4,4,3,4,2,4
22R_3dJJeQ5ubiLkrzC,2,2,1,0,0,Brandywine,31,Forwood Elementary School,124,1,14,2,0,7,2,3,3,3,3,3,4,2,2,4,3,3,3,1,3,3,4,3,3,4,3,3,3,2,4,3,2,3,3,3,3,3,3,3,2,4,3,3,3,4,2,3,3,3,3,3,2,4,4,3,4,3,1,3,4,3,4,3,3,3,2,3,2,4
